# Pathway	SSM01_Abundance	SSM02_Abundance	SSM03_Abundance	SSM04_Abundance	SSM05_Abundance	SSM06_Abundance	SSM07_Abundance	SSM08_Abundance	SSM09_Abundance	SSM10_Abundance	SSM11_Abundance	SSM12_Abundance	SSM13_Abundance	SSM14_Abundance	SSM15_Abundance	SSM16_Abundance	SSM17_Abundance	SSM18_Abundance	SSM19_Abundance	SSM20_Abundance	SSM21_Abundance	SSM22_Abundance	SSM23_Abundance	SSM24_Abundance	SSM25_Abundance	SSM26_Abundance	SSM27_Abundance	SSM28_Abundance	SSM29_Abundance	SSM30_Abundance	SSM31_Abundance	SSM32_Abundance	SSM33_Abundance	SSM34_Abundance	SSM35_Abundance	SSM36_Abundance	SSM37_Abundance	SSM38_Abundance	SSM39_Abundance	SSM40_Abundance	SSM41_Abundance
UNINTEGRATED|g__Gemmiger.s__Gemmiger_formicilis	0.00541272	0.107232	0	0	0	0.00316802	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00908801	0.000974029	0.0332791	0	0	0.0640974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Gordonibacter.s__Gordonibacter_pamelaeae	0.000457469	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00266819	0.000294603	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151995	0.00067185	0	0	0	0.000126585	0	0	0	0	0	0
UNINTEGRATED|g__Gordonibacter.s__Gordonibacter_sp_An232A	0	0	0	0	0	0.00125819	0	0	0	0	0	0	0	0	0.0149512	0.00293055	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00472451	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Gordonibacter.s__Gordonibacter_urolithinfaciens	0.000314939	0	0	0	0	0.000518573	0	0	0	0	0	0	0	0	0.0035324	0.000367484	0	0	0	0	0	0	0	0.0030042	0.0266962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Holdemania.s__Holdemania_filiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0321457	0	0	0	0	0	0	0	0	0	0	0.0744064	0.867186	0	0	0	0	0
UNINTEGRATED|g__Hungatella.s__Hungatella_effluvii	0	0	0	0	0	0	0	0	0	0	0	0.00273586	0	0.00127776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000306114	0
UNINTEGRATED|g__Hungatella.s__Hungatella_hathewayi	0	0	0	0	0.00140195	0	0.0418594	0	0	0	0	0.00708405	0	0.00302679	0	0	0	0	0	0	0	0	0.0436619	0	0	0	0.00604771	0	0.00543332	0.00391956	0	0	0	0	0.00820019	0	0	0.00119949	0	0.00586472	0
UNINTEGRATED|g__Intestinimonas.s__Intestinimonas_butyriciproducens	0.00229197	0	0	0	0	0.00194552	0	0	0	0	0	0	0	0	0	0.0154262	0.00207931	0	0	0	0	0.0058211	0	0	0	0	0	0	0	0.000427529	0	0	0	0.0117682	0	0	0	0	0	0	0
UNINTEGRATED|g__Klebsiella.s__Klebsiella_aerogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00367897	0	0	0	0	0	0	0.000901493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00497312	0	0	0	0
UNINTEGRATED|g__Klebsiella.s__Klebsiella_grimontii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Klebsiella.s__Klebsiella_michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00247106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Klebsiella.s__Klebsiella_oxytoca	0	0.00807252	0	0.00191979	0.00810119	0.00206707	0	0	0	0	0	0.000228008	0	0.00559593	0	0	0	0	0	0	0.00153846	0	0	0	0	0	0	0	0	0.00147164	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0841356	0	0	0	0	0	0	0.0202014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158258	0	0	0	0
UNINTEGRATED|g__Klebsiella.s__Klebsiella_variicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190261	0	0	0	0	0	0	0.0589827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_aldenense	0	0	0	0	0	0	0	0	0	0	0	0.000635837	0	0	0	0	0	0.0818071	0.0344443	0	0	0	0	0.00798462	0	0	0	0	0	0.00196043	0	0	0	0	0	0	0	0.00057121	0	0.000205561	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_asparagiforme	0	0	0	0	0	0.0025871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170299	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_bolteae	0	0	0	0	0.00271154	0	0.0421932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0469995	0	0	0	0.0053192	0	0.00736994	0.0284018	0	0	0	0	0.00498277	0	0	0.00248556	0	0	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_citroniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000734255	0	0	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0	0	0	0.0096294	0	0.00898917	0	0	0	0	0	0	0	0	0	0	0.0216239	0.0294723	0	0	0	0.0247423	0.0291067	0.327333	0	0.0022546	0	0.00661547	0.00140529	0	0	0	0	0.00771659	0	0	0.00970145	0	0.0118061	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_lavalense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00450954	0.00348009	0	0	0	0	0	0	0.00340876	0	0.00470812	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_scindens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00216557	0	0	0	0	0	0.00904188	0	0	0	0	0	0	0	0	0	0	0.0126879	0	0	0	0	0	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_symbiosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0182951	0.0141963	0	0	0	0	0	0	0	0	0	0	0.0106649	0	0	0	0	0.0201049	0	0	0	0	0.0238322	0
UNINTEGRATED|g__Lachnoclostridium.s__Lachnoclostridium_sp_An14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124766	0	0.0749594	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lachnospira.s__Lachnospira_pectinoschiza	0.000482555	0	0	0.000633675	0	0.000498461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0119254	0.00421415	0	0	0	0.00488211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00459309	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_acidophilus	0	0	0	0	0	0	0	0	0	0	0	0	0.0190765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_casei	0	0	0.0044429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_casei_group	0	0	0.00611965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0308803	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_oris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.75779e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_paracasei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00353988	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_rhamnosus	0	0	0.124942	0	0	0	0	0	0	0	0	0	0.0117816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58936	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_rogosae	0.000358166	0	0	0.000458411	0	0.000515292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0.0868223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	0.0103385	0	0	0.00334879	0	0.00553931	0	0	0	0	0	0.0054767	0	0	0.00717277	0.00327312	0.0140882	0	0	0.00571418	0	0.00486123	0	0	0	0	0.00300824	0	0.00500672	0	0.00203939	0	0	0	0.00258575	0	0	0.0133567	0	0.00901496	0
UNINTEGRATED|g__Leclercia.s__Leclercia_adecarboxylata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047629	0	0	0	0
UNINTEGRATED|g__Lelliottia.s__Lelliottia_amnigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0056061	0	0	0	0
UNINTEGRATED|g__Lelliottia.s__Lelliottia_nimipressuralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0210724	0	0	0	0
UNINTEGRATED|g__Listeria.s__Listeria_monocytogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162003	0	0
UNINTEGRATED|g__Megasphaera.s__Megasphaera_elsdenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0071539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Megasphaera.s__Megasphaera_sp_DISK_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254786	0	0.0085786	0
UNINTEGRATED|g__Mesosutterella.s__Mesosutterella_multiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0146166	0	0.00478763	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Odoribacter.s__Odoribacter_splanchnicus	0	0	0	0	0	0.00108508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Olsenella.s__Olsenella_sp_An188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0087467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pantoea.s__Pantoea_sesami	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0210397	0	0	0	0
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	0.010953	0	0.0565922	0.00663202	0	0.00575762	0.0253863	0	0	0	0	0.00204251	0	0	0	0	0	0.034644	0.0850101	0	0	0.00864234	0	0	0	0	0.00952618	0	0	0	0	0	0.0356347	0	0	0	0	0.0360028	0	0.0213184	0
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_goldsteinii	0	0	0.0276756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_merdae	0.00852163	0	0.0268238	0.00807047	0.011664	0	0.0727888	0	0	0	0	0	0	0	0	0	0	0.0386993	0.107894	0	0	0.00830074	0	0	0	0	0	0	0	0	0	0	0.00297716	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Paraprevotella.s__Paraprevotella_clara	0	0	0	0.00501748	0	0	0.0977432	0	0	0	0	0	0	0	0	0	0	0	0	0.00387463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pedobacter.s__Pedobacter_himalayensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00464824	0	0	0	0
UNINTEGRATED|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0.00313615	0.00495601	0	0	0	0	0.00536767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Prevotella.s__Prevotella_stercorea	0	0	0	0	0	0	0.0191295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	0	0	0	0	0.00587646	0	0	0	0	0	0	0	0	0	0.00523841	0	0.0279764	0	0	0	0	0	0	0	0	0.0126284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184	0	0	0	0.000951378	0.00976576	0.0030691	0	0	0	0	0	0	0	0	0.0361138	0.0107689	0.0495082	0.0280701	0	0	0	0	0	0	0	0	0.0278135	0	0.00878465	0.00512168	0	0	0	0.00245803	0	0	0	0	0	0.00124128	0
UNINTEGRATED|g__Pseudomonas.s__Pseudomonas_aeruginosa	0	0	0	0	0	0	0	0	0	0.0851003	0.0380077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0.259832	0.200544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudomonas.s__Pseudomonas_alcaligenes	0	0	0	0	0	0	0	0	0	0.0123034	0.013289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudomonas.s__Pseudomonas_citronellolis	0	0	0	0	0	0	0	0	0	0.000892168	0.00136661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudomonas.s__Pseudomonas_flavescens	0	0	0	0	0	0	0	0	0	0.00118826	0.00130315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudomonas.s__Pseudomonas_fulva	0	0	0	0	0	0	0	0	0	0.00211555	0.00258917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudomonas.s__Pseudomonas_furukawaii	0	0	0	0	0	0	0	0	0	0.00303143	0.00284155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudomonas.s__Pseudomonas_mendocina	0	0	0	0	0	0	0	0	0	0.0687758	0.0718939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudomonas.s__Pseudomonas_pseudoalcaligenes	0	0	0	0	0	0	0	0	0	0.0384279	0.0398875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudomonas.s__Pseudomonas_putida	0	0	0	0	0	0	0	0	0	0.0165354	0.0105385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Pseudomonas.s__Pseudomonas_putida_group	0	0	0	0	0	0	0	0	0	0.0459061	0.0217473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Roseburia.s__Roseburia_faecis	0.0032978	0	0	0.00341899	0	0.00685199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00903642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Roseburia.s__Roseburia_hominis	0.0032361	0.00154011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00884026	0.0430399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Roseburia.s__Roseburia_intestinalis	0.00621057	0.00847099	0	0.00419541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141619	0	0	0.023405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	0	0	0	0.00340138	0	0.00308992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00354269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Rubneribacter.s__Rubneribacter_badeniensis	0	0	0	0	0	0.000984356	0	0	0	0	0	0	0	0	0.0175026	0.00303094	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044397	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Clostridium_leptum	0.0287283	0	0	0	0	0.00303501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00536913	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Clostridium_methylpentosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000928652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	0	0	0	0	0	0.00339426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00208248	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D16	0	0	0	0.00105011	0	0	0	0	0	0	0	0.0012108	0	0.00420646	0	0.00100605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159551	0	0	0	0	0	0	0
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_bicirculans	0.000732339	0	0	0.015913	0.000823657	0	0	0	0	0	0	0.00255313	0	0	0	0	0	0	0	0.0151204	0.0036549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_bromii	0	0	0	0.00181462	0	0	0	0	0	0	0	0.0112883	0	0	0	0.00360301	0	0.0111073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_lactaris	0.00257722	0	0	0.00144336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00540469	0.0038258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	0	0	0	0	0.00496853	0.00428304	0	0	0	0	0	0.0430947	0	0.0115994	0.0134828	0.038699	0.0101523	0	0	0	0.045965	0.0366945	0.468496	0	0	0	0.0191409	0	0.021316	0.0153885	0.21719	0	0.115543	0.0157114	0.225639	0	0	0.00442596	0	0.0246283	0
UNINTEGRATED|g__Salmonella.s__Salmonella_enterica	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000558556	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Sellimonas.s__Sellimonas_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00413636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108454	0	0.0184074	0	0	0	0	0.00430921	0
UNINTEGRATED|g__Senegalimassilia.s__Senegalimassilia_anaerobia	0	0	0	0	0	0	0	0	0	0	0	0.00110417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Serratia.s__Serratia_liquefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0408041	0	0	0	0
UNINTEGRATED|g__Serratia.s__Serratia_proteamaculans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00311098	0	0	0	0
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_epidermidis	0	0	0	0	0	0	0	0	0	0.0119676	0.0595877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110203	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	0	0	0	0	0.00316744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Streptococcus.s__Streptococcus_equinus	8.39615e-05	0	0	0	0	0	0	0	0	0	0	0	0.00175928	0	0	0	0	0	0	0.000273141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35899e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0.0021205	0	0	0	0	0	0	0.000692422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Streptococcus.s__Streptococcus_pneumoniae	0.00081476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000845405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Streptococcus.s__Streptococcus_salivarius	0.00059449	0	0	0	0	0	0	0	0	0	0	0	0.00768972	0	0	0	0	0	0	0	0	0.000196733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Streptococcus.s__Streptococcus_sp_A12	0	0	0	0	0	0	0	0	0	0	0	0	0.0027974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Streptococcus.s__Streptococcus_thermophilus	0.00187922	0.0138585	0.0244873	0	0	0	0	0.345466	0	0	0	0	0.530619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Streptococcus.s__Streptococcus_vestibularis	0	0	0	0	0	0	0	0	0	0	0	0	0.00889022	0	0	0	0	0	0	0.000937736	0	0.00206984	0	0	0	0	0	0.000703005	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_variabile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349462	0	0.0198744	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Sutterella.s__Sutterella_wadsworthensis	0	0	0	0	0	0	0.0219817	0	0	0	0	0.00790714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00424475	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Veillonella.s__Veillonella_infantium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00284916	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00485403	0	0	0.00812229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Victivallales_unclassified.s__Victivallales_bacterium_CCUG_44730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348956	0.0231493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Yokenella.s__Yokenella_regensburgei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00905384	0	0	0	0
UNINTEGRATED|unclassified	0.0850293	0.065591	0.0211196	0.0715427	0.0737068	0.10869	0.0400811	0	0.144375	0.0744902	0.0842089	0.0670172	0	0.0525236	0.101674	0.0985242	0.200238	0.0888494	0.044441	0.158121	0.0387	0.150412	0.00688661	0.128608	0.0399875	0.0908479	0.11187	0.132502	0.0477557	0.0981186	0.146748	0	0.116388	0.125284	0.0886407	0.0109941	0.0702635	0.0535113	0.0099361	0.0649029	0
1CMET2-PWY: folate transformations III (E. coli)|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	1.29083e-05	0	0	0	0	0	0	0	0	0	0	2.43555e-05	0.000120148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
